Clave,Unidad,Nombre del producto,Cantidad,Precio de Compra,Precio de Venta,Reserva,Precios de venta adicionales (opcional),Información Adicional,Categoría
597,-,"GUAYMALLEN ORO X24 U ",9999,8403.30,9337.00,1,,,GUAYMALLEN
598,-,GUAYMALLE TRIPLE FRUTA X24,9999,6554.70,7283.00,1,,,GUAYMALLEN
599,-,*HAMLET BICOLOR X21-,9999,415.80,462.00,1,,,HAMLET
600,-,*HAMLET BLANCO X21-,9999,415.80,462.00,1,,,HAMLET
601,-,*HAMLET CHOCOLATOSO X21-,9999,415.80,462.00,1,,,HAMLET
602,-,*HAMLET ALM. MANI X21-,9999,415.80,462.00,1,,,HAMLET
603,-,*HAMLET LECHE COOKIES X21-,9999,415.80,462.00,1,,,HAMLET
604,-,*HAMLET FRUTILLA X21-,9999,415.80,462.00,1,,,HAMLET
605,-,*HILERET LUQUIDO   X250 ML,9999,0.00,0.00,1,,,HILERET
606,-,"*HILERET LIQUIDO  X500 ML ",9999,0.00,0.00,1,,,HILERET
607,-,*HILERET AZUCAR LIGTH X250 GR-,9999,931.50,1035.00,1,,,HILERET
608,-,*HILEREZ AZUCAR LIGTH X500 GR-,9999,1604.70,1783.00,1,,,HILERET
609,-,HJ BISCUIT X130GS.,9999,702.00,780.00,1,,,HJ
610,-,*HELLMANNS X118 GR 20 U-,9999,442.80,492.00,1,,,HLLMANS
611,-,*HELLMANNS X237 GR -,9999,859.50,955.00,1,,,HLLMANS
612,-,*HELLMASNNS X500 GR -,9999,1537.20,1708.00,1,,,HLLMANS
613,-,*HELLMANNS X 1 KG-,9999,2950.20,3278.00,1,,,HLLMANS
614,-,HOJALMAR MATERO SALADO X180,9999,544.50,605.00,1,,,HOJALMAR
615,-,HOJALMAR MATERO SNACK X180,9999,544.50,605.00,1,,,HOJALMAR
616,-,HOJALMAR PALMERA X150GS,9999,712.80,792.00,1,,,HOJALMAR
617,-,HOJALMAR TALITA CLASICA X 120GS.,9999,0.00,0.00,1,,,HOJALMAR
618,-,HOJALMAR TRIANGULO X150,9999,612.00,680.00,1,,,HOJALMAR
619,-,HOJALMAR TRIANGULO X250,9999,897.30,997.00,1,,,HOJALMAR
620,-,HOJALMAR VARITA X150GS.,9999,612.00,680.00,1,,,HOJALMAR
621,-,HOJALMAR VARITA X250GS.,9999,897.30,997.00,1,,,HOJALMAR
622,-,"*PAÑALES HUGGIES ",9999,1350.00,1500.00,1,,,HUGGIES
623,-,"JORGITO ALF NEGRO X24 U ",9999,12056.40,13396.00,1,,,JORGITO
624,-,"JORGITO ALF BLANCO X24 U ",9999,12056.40,13396.00,1,,,JORGITO
625,-,"JORGITO ALF FRUTA X24 U ",9999,12056.40,13396.00,1,,,JORGITO
626,-,"JORGITO ALF NEGRO X155 ",9999,1538.10,1709.00,1,,,JORGITO
627,-,"JORGITO ALF BLANCO X155 ",9999,1538.10,1709.00,1,,,JORGITO
628,-,JORGITO ALF CHO/BLACO X155,9999,1538.10,1709.00,1,,,JORGITO
629,-,JORGITO ALF FRUTA X155,9999,1538.10,1709.00,1,,,JORGITO
630,-,JORGITO ALF MOUSE X155,9999,1538.10,1709.00,1,,,JORGITO
631,-,JORGITO CONITO X 12 U,9999,6825.60,7584.00,1,,,JORGITO
632,-,JORGELIN ALF NEGRO X24 U-,9999,746.10,829.00,1,,,JORGITO
633,-,JORGELIN ALF BLANCO X24 U-,9999,746.10,829.00,1,,,JORGITO
634,-,JORGITO BIZ. GRASA X200,9999,518.40,576.00,1,,,JORGITO
635,-,JORGITO BIZ. GRASA X400,9999,1037.70,1153.00,1,,,JORGITO
636,-,JORGELIN BLANCO 24X90GS,9999,16129.80,17922.00,1,,,JORGITO
637,-,JORGELIN CHOCOLATE 24x90GS.,9999,16129.80,17922.00,1,,,JORGITO
638,-,KING PASTA DE MANI C/CHOC X350,9999,2137.50,2375.00,1,,,KING
639,-,"KING PASTA DE MANI X350 ",9999,2137.50,2375.00,1,,,KING
640,-,KING PASTA MANI X485GA.,9999,2397.60,2664.00,1,,,KING
641,-,KOKIS CAÑONC BATATA X200G,9999,0.00,0.00,1,,,KOKIS
642,-,KOKIS CAÑONC BATATA X500G,9999,0.00,0.00,1,,,KOKIS
643,-,KOKIS CAÑONCITO MANZANA X500,9999,0.00,0.00,1,,,KOKIS
644,-,KOKIS CAÑONCITO X200G.,9999,666.90,741.00,1,,,KOKIS
645,-,KOKIS CAÑONCITO X500GS.,9999,1515.60,1684.00,1,,,KOKIS
646,-,KOKIS GALLEGUITA COCO X 500G,9999,1400.40,1556.00,1,,,KOKIS
647,-,KOKIS GALLEGUITA LIMON X500G,9999,1296.00,1440.00,1,,,KOKIS
648,-,KOKIS GALLEGUITA X200G.,9999,562.50,625.00,1,,,KOKIS
649,-,KOKIS GALLEGUITA X500GS,9999,1296.00,1440.00,1,,,KOKIS
650,-,KOKIS MEMBRILLITO COCO X200,9999,0.00,0.00,1,,,KOKIS
651,-,KOKIS MEMBRILLITO COCO X500,9999,0.00,0.00,1,,,KOKIS
652,-,KOKIS MEMBRILLITO X200G,9999,666.90,741.00,1,,,KOKIS
653,-,KOKIS MEMBRILLITO X500G,9999,1516.50,1685.00,1,,,KOKIS
654,-,KOKIS PEPOS C/MEMBRILLO X500,9999,0.00,0.00,1,,,KOKIS
655,-,KOKIS RECITAL OBLEA X3 CHOCOL,9999,643.50,715.00,1,,,KOKIS
656,-,KOKIS RECITAL OBLEA X3 CLASICA,9999,643.50,715.00,1,,,KOKIS
657,-,KOKIS RECITAL OBLEA X3 FRUT,9999,643.50,715.00,1,,,KOKIS
658,-,KOKIS RECITAL OBLEA X3 VAINILLA,9999,643.50,715.00,1,,,KOKIS
659,-,KOKIS RECITAL X100GS. CHANTILLI,9999,433.80,482.00,1,,,KOKIS
660,-,KOKIS RECITAL X100GS. CHOCOLATE,9999,433.80,482.00,1,,,KOKIS
661,-,KOKIS RECITAL X100GS. CLASICA,9999,433.80,482.00,1,,,KOKIS
662,-,KOKIS RECITAL X100GS. FRUTILLA,9999,433.80,482.00,1,,,KOKIS
663,-,KOKIS RECITAL X100GS. VAINILLA,9999,433.80,482.00,1,,,KOKIS
664,-,KRACHITOS X115GS. PAPA TRADICIONAL,9999,1298.70,1443.00,1,,,KRACHITOS
665,-,KRACHITOS X115GS.PAPA AMERICANA,9999,1298.70,1443.00,1,,,KRACHITOS
666,-,KRACHITOS X330 PAPAS CHEDDAR,9999,3073.50,3415.00,1,,,KRACHITOS
667,-,KRACHITOS X420 AMERICANA,9999,3786.30,4207.00,1,,,KRACHITOS
668,-,KRACHITOS X420 TRADICIONAL,9999,3786.30,4207.00,1,,,KRACHITOS
669,-,KRACHITOS X500 PALITOS SALADOS,9999,3456.00,3840.00,1,,,KRACHITOS
670,-,KRACHITOS X55 PAPA CEBOLLA/CREMA,9999,745.20,828.00,1,,,KRACHITOS
671,-,KRACHITOS X55 PAPAS SIN/SAL,9999,774.00,860.00,1,,,KRACHITOS
672,-,KRACHITOS X55GS. BASTONCITOS,9999,604.80,672.00,1,,,KRACHITOS
673,-,KRACHITOS X55GS. JAMON,9999,732.60,814.00,1,,,KRACHITOS
674,-,KRACHITOS X55GS. PAPA AMERICANA,9999,747.00,830.00,1,,,KRACHITOS
675,-,KRACHITOS X55GS. PAPA TRADICIONAL,9999,747.00,830.00,1,,,KRACHITOS
676,-,KRACHITOS X55GS. PAPAS PAY,9999,697.50,775.00,1,,,KRACHITOS
677,-,KRACHITOS X65GS. PALITOS SALADOS,9999,553.50,615.00,1,,,KRACHITOS
678,-,KRACHITOS X65GS. PAPA CHEDAR,9999,729.00,810.00,1,,,KRACHITOS
679,-,KRACHITOS X65GS. PAPA KETCHUP,9999,729.00,810.00,1,,,KRACHITOS
680,-,KRACHITOS X60GS. CHIZITOS,9999,603.00,670.00,1,,,KRACHITOS
681,-,*MENTITAS SANDIA X12,9999,2288.70,2543.00,1,,,LA CASA
682,-,*D.R.F.MENTA X12 U-,9999,2142.00,2380.00,1,,,LA CASA
683,-,*D.R.F.NARANJA X 12 U -,9999,2142.00,2380.00,1,,,LA CASA
684,-,*D.R.F MENTOL X12 U -,9999,2142.00,2380.00,1,,,LA CASA
685,-,*D.R.F ANIS X12 U -,9999,2142.00,2380.00,1,,,LA CASA
686,-,*D.R.F LIMON X20 U -,9999,2142.00,2380.00,1,,,LA CASA
687,-,*D.R.F SURTIDA X 24 U -,9999,5040.00,5600.00,1,,,LA CASA
688,-,*D.R.F FRUTOS ROJOS X 12 U -,9999,2142.00,2380.00,1,,,LA CASA
689,-,*D.R.F FRUTOS CITRICOS X12 U -,9999,2142.00,2380.00,1,,,LA CASA
690,-,*YIPI PASTILLA X12-,9999,1932.30,2147.00,1,,,LA CASA
691,-,*MENTITAS KIDS X12U. BANANA-,9999,0.00,0.00,1,,,LA CASA
692,-,*MENTITAS KIDS X12U. D/LECHE-,9999,0.00,0.00,1,,,LA CASA
693,-,*MENTITAS KIDS X12U. TUTTI-,9999,0.00,0.00,1,,,LA CASA
694,-,*AMBRO MENTITAS CHERRY X12-,9999,2288.70,2543.00,1,,,LA CASA
695,-,*AMBRO MENTITAS D/LECHE X12-,9999,2288.70,2543.00,1,,,LA CASA
696,-,*AMBRO MENTITAS DUO X12-,9999,2288.70,2543.00,1,,,LA CASA
697,-,*AMBRO MENTITAS FRUTALES X12-,9999,2288.70,2543.00,1,,,LA CASA
698,-,*AMBRO MENTITAS MENTA X12-,9999,2288.70,2543.00,1,,,LA CASA
699,-,*BULL DOG X12U EXTREME LIMON-,9999,2482.20,2758.00,1,,,LA CASA
700,-,*BULL DOG X12U MANDARINA-,9999,2482.20,2758.00,1,,,LA CASA
701,-,*BULL DOG X12U MANZANA-,9999,2482.20,2758.00,1,,,LA CASA
702,-,*BULL DOG X12U SANDIA-,9999,2482.20,2758.00,1,,,LA CASA
703,-,*BULL DOG X12U TUTI-FRUTI-,9999,2482.20,2758.00,1,,,LA CASA
704,-,*BULL DOG X12U UVA-,9999,2482.20,2758.00,1,,,LA CASA
705,-,*BULL DOG  X12U MIX UVA-MANDAR-,9999,2482.20,2758.00,1,,,LA CASA
706,-,*BULL DOG X12U MIX SANDIA-MANZ-,9999,2482.20,2758.00,1,,,LA CASA
707,-,*BULL DOG X12U MIX TUTI-LIMON-,9999,2482.20,2758.00,1,,,LA CASA
708,-,*GOTITA DE AMOR -,9999,2390.40,2656.00,1,,,LA CASA
709,-,*RING POP X24U.-,9999,5760.00,6400.00,1,,,LA CASA
710,-,*RING POP X12U-,9999,2980.80,3312.00,1,,,LA CASA
711,-,LA VIRG  CAFE SAQ. 20X5GS.,9999,3429.90,3811.00,1,,,LA VIRGINIA
712,-,LA VIRG CAFE  SAQ. 20UX7GS.,9999,5418.00,6020.00,1,,,LA VIRGINIA
713,-,LA VIRG CAFE INS. X100G,9999,3132.00,3480.00,1,,,LA VIRGINIA
714,-,LA VIRG CAFE INS. X170G,9999,5132.70,5703.00,1,,,LA VIRGINIA
715,-,LA VIRG CAFE INS. X50GS,9999,1950.30,2167.00,1,,,LA VIRGINIA
716,-,LA VIRG CAFE SUAVE X170,9999,5131.80,5702.00,1,,,LA VIRGINIA
717,-,LA VIRG CAFE SUAVE X50,9999,1950.30,2167.00,1,,,LA VIRGINIA
718,-,LA VIRG CAFE X125GS.,9999,2393.10,2659.00,1,,,LA VIRGINIA
719,-,"LA VIRG CAFE X250GS. ",9999,4281.30,4757.00,1,,,LA VIRGINIA
720,-,"LA VIRG CAFE X500GS. ",9999,8561.70,9513.00,1,,,LA VIRGINIA
721,-,LA VIRG CAP. D D/L X155 D/P,9999,3445.20,3828.00,1,,,LA VIRGINIA
722,-,LA VIRG CAP. MOUSE X155 D/P,9999,3445.20,3828.00,1,,,LA VIRGINIA
723,-,LA VIRG CAP. VAINILLA X155 DP,9999,3445.20,3828.00,1,,,LA VIRGINIA
724,-,LA VIRG CAPPUC.  MOUSSE SAQ. X10U.,9999,4153.50,4615.00,1,,,LA VIRGINIA
725,-,LA VIRG CAPPUC. CLASICO SAQ. X10U,9999,3445.20,3828.00,1,,,LA VIRGINIA
726,-,LA VIRG CORTADO X10 SAQ.,9999,0.00,0.00,1,,,LA VIRGINIA
727,-,LA VIRG ESPRESO 10X6GS.,9999,0.00,0.00,1,,,LA VIRGINIA
728,-,LA VIRG TE BOLDO X25SAQ,9999,1349.10,1499.00,1,,,LA VIRGINIA
729,-,LA VIRG TE C/LIMON X25 SAQ,9999,1306.80,1452.00,1,,,LA VIRGINIA
730,-,LA VIRG TE CANELA X25 SAQ,9999,1216.80,1352.00,1,,,LA VIRGINIA
731,-,LA VIRG TE CEDRON X25 SAQ,9999,1323.00,1470.00,1,,,LA VIRGINIA
732,-,LA VIRG TE CHAI X20SAQ.,9999,1252.80,1392.00,1,,,LA VIRGINIA
733,-,LA VIRG TE DURAZNO X25 SAQ,9999,1192.50,1325.00,1,,,LA VIRGINIA
734,-,LA VIRG TE FRUT/TROP X25SAQ.,9999,1403.10,1559.00,1,,,LA VIRGINIA
735,-,LA VIRG TE FRUTILLA  X25 SAQ,9999,1252.80,1392.00,1,,,LA VIRGINIA
736,-,LA VIRG TE JAZMIN X20SAQ.,9999,1207.80,1342.00,1,,,LA VIRGINIA
737,-,LA VIRG TE M/N/POM X25 SAQ,9999,1403.10,1559.00,1,,,LA VIRGINIA
738,-,LA VIRG TE MANZ/ANIS X25SAQ,9999,1442.70,1603.00,1,,,LA VIRGINIA
739,-,LA VIRG TE MANZANA/CANELA X20SAQ.,9999,1403.10,1559.00,1,,,LA VIRGINIA
740,-,LA VIRG TE MANZANILLA X25SAQ,9999,1161.00,1290.00,1,,,LA VIRGINIA
741,-,LA VIRG TE MARACUYA X20SAQ.,9999,1403.10,1559.00,1,,,LA VIRGINIA
742,-,LA VIRG TE MEZCLA HIERBAS X25SAQ,9999,1308.60,1454.00,1,,,LA VIRGINIA
743,-,LA VIRG TE MOS/MANZ X25SAQ,9999,1818.00,2020.00,1,,,LA VIRGINIA
744,-,LA VIRG TE MTA/PEPE. X25SAQ,9999,1083.60,1204.00,1,,,LA VIRGINIA
745,-,LA VIRG TE ROJO X25 SAQ,9999,1207.80,1342.00,1,,,LA VIRGINIA
746,-,LA VIRG TE SAQ  X25U. F/RAPIDO,9999,703.80,782.00,1,,,LA VIRGINIA
747,-,"LA VIRG TE SAQ. X50U. ",9999,1394.10,1549.00,1,,,LA VIRGINIA
748,-,LA VIRG TE TILO C/MANZ-,9999,1321.20,1468.00,1,,,LA VIRGINIA
749,-,LA VIRG TE TILO X25SAQ.,9999,1837.80,2042.00,1,,,LA VIRGINIA
750,-,LA VIRG TE VERDE C/CITRUS X25SAQ,9999,1206.90,1341.00,1,,,LA VIRGINIA
751,-,LA VIRG TE VERDE X25SAQ,9999,1063.80,1182.00,1,,,LA VIRGINIA
752,-,LA VIRG TE X100SAQ. F/R,9999,0.00,0.00,1,,,LA VIRGINIA
753,-,LA VIRGINIA CAP. LIGHT SAQ. X10U.,9999,3456.90,3841.00,1,,,LA VIRGINIA
754,-,LEIVA FAMIL X300G SANDW LIGHT,9999,819.00,910.00,1,,,LEIVA
755,-,LEIVA FAMIL. X300g. SANDWICH,9999,819.00,910.00,1,,,LEIVA
756,-,LEIVA FAMIL. x300g. SIN SAL,9999,792.00,880.00,1,,,LEIVA
757,-,LEIVA FAMIL. x330g. SALVADO,9999,900.00,1000.00,1,,,LEIVA
758,-,LEIVA LECHE X260GS.,9999,1006.20,1118.00,1,,,LEIVA
759,-,LEIVA MARIN LIGHT X420G,9999,0.00,0.00,1,,,LEIVA
760,-,LEIVA MARINERA X420GS.,9999,0.00,0.00,1,,,LEIVA
761,-,LEIVA SALVADO TRIPACK X420GS.,9999,0.00,0.00,1,,,LEIVA
762,-,LEIVA TOSTADA X150 CLASICA,9999,849.60,944.00,1,,,LEIVA
763,-,LEIVA TOSTADA X150 DULCE,9999,849.60,944.00,1,,,LEIVA
764,-,LEIVA TOSTADA X150 SIN SAL,9999,849.60,944.00,1,,,LEIVA
765,-,LEQ PAPA AMERICANA X100,9999,0.00,0.00,1,,,LEQ
766,-,LEQ PAPA AMERICANA X480,9999,0.00,0.00,1,,,LEQ
767,-,LEQ PAPA ESPAÑOLA X100G,9999,1027.80,1142.00,1,,,LEQ
768,-,LEQ PAPA ESPAÑOLA X280GS.,9999,2860.20,3178.00,1,,,LEQ
769,-,LEQ PAPA ESPAÑOLA X480GS.,9999,4275.00,4750.00,1,,,LEQ
770,-,LEQ PAPA ESPAÑOLA X65GS.,9999,717.30,797.00,1,,,LEQ
771,-,*LEVITE POMELO X50O-,9999,509.40,566.00,1,,,LEVITE
772,-,*LEVITE NARANJA X500 -,9999,509.40,566.00,1,,,LEVITE
773,-,*LEVITE PERA X500-,9999,509.40,566.00,1,,,LEVITE
774,-,*LEVITE MANZANA X5OO -,9999,509.40,566.00,1,,,LEVITE
775,-,*LHER. CHUPETON-CITO X12-,9999,4501.80,5002.00,1,,,LHER
776,-,*LHER. PICO DULCE 48X15G-,9999,5545.80,6162.00,1,,,LHER
777,-,*LHER. CARAMELO PICO D DURO-,9999,3582.00,3980.00,1,,,LHER
778,-,*LHER. CARAMELO PICO DUL MASTICABLE-,9999,2365.20,2628.00,1,,,LHER
779,-,*LHER. BABY DOLL 18X4U.-,9999,6049.80,6722.00,1,,,LHER
780,-,*LHER. BABY DOLL ACIDO 18X4U-,9999,6534.00,7260.00,1,,,LHER
781,-,*LHER. BABY DOLL 18X4U SORPRESA-,9999,0.00,0.00,1,,,LHER
782,-,*LIA SAPITO X24U MANI-,9999,3855.60,4284.00,1,,,LIA
783,-,*LIA SAPITO X24U. CHOCOLATOSO-,9999,3855.60,4284.00,1,,,LIA
784,-,*LIA SAPITO X24U. DULCE D/LECHE-,9999,3855.60,4284.00,1,,,LIA
785,-,*LIA SAPITO X24U. BLANCO-,9999,3855.60,4284.00,1,,,LIA
786,-,*LIA SAPITO X24 FRUTILLA-,9999,3855.60,4284.00,1,,,LIA
787,-,*LIA MEDIA TARDE SANDWICH-,9999,993.60,1104.00,1,,,LIA
788,-,*LIA MEDIA TARDE X315G.-,9999,809.10,899.00,1,,,LIA
789,-,*LIPO BOLON ANIS X900G.-,9999,3254.40,3616.00,1,,,LIPO
790,-,*LIPO BOLON CEREZA AZUC. X900-,9999,3254.40,3616.00,1,,,LIPO
791,-,*LIPO BOLON C-LECHE X900-,9999,3254.40,3616.00,1,,,LIPO
792,-,*LIPO BOLON COCO X900G.-,9999,3254.40,3616.00,1,,,LIPO
793,-,*LIPO BOLON DEPORLIPO X900-,9999,3254.40,3616.00,1,,,LIPO
794,-,*LIPO BOLON EUCALIPTO AZUC. X900-,9999,3254.40,3616.00,1,,,LIPO
795,-,*LIPO BOLON MENTA X900G.-,9999,3254.40,3616.00,1,,,LIPO
796,-,*LIPO CAPULLITAS X900G.-,9999,3254.40,3616.00,1,,,LIPO
797,-,*LIPO GAJITOS X900G.-,9999,3254.40,3616.00,1,,,LIPO
798,-,*LIPO MIEL X800GS.-,9999,3254.40,3616.00,1,,,LIPO
799,-,*LIPO PRALINE X900G.-,9999,3254.40,3616.00,1,,,LIPO
800,-,*LIPO SUPER ACIDOS X900G-,9999,3254.40,3616.00,1,,,LIPO
801,-,*LIPO TRONQUITO SURTIDO X800-,9999,3254.40,3616.00,1,,,LIPO
802,-,*LIPO VIENA X900G.-,9999,3254.40,3616.00,1,,,LIPO
803,-,"CEREALKO NACHOS KETCHUP ",9999,920.70,1023.00,1,,,MACRITAS
804,-,CEREALKO NACHOS QUESO,9999,920.70,1023.00,1,,,MACRITAS
805,-,CEREALKO NACHOS X150,9999,1206.00,1340.00,1,,,MACRITAS
806,-,CEREALKO NACHOS X250,9999,1690.20,1878.00,1,,,MACRITAS
807,-,CEREALKO NACHOS X90,9999,855.00,950.00,1,,,MACRITAS
808,-,MADINA CUBANITO 20X150GR,9999,16949.70,18833.00,1,,,MADINA
809,-,MAFALDA TRIANGULO X150GR,9999,519.30,577.00,1,,,MAFALDA
810,-,MAFALDA VARITA X150GR,9999,519.30,577.00,1,,,MAFALDA
811,-,*DETERGENTE MAGISTRAL x300ml x21u-,9999,1330.20,1478.00,1,,,magistral
812,-,MANIERI GLUT SALV. S/SAL 12X200,9999,7417.80,8242.00,1,,,MANIERI
813,-,MANIERI GLUTEN DULCE 12X200,9999,7417.80,8242.00,1,,,MANIERI
814,-,MANIERI GLUTEN MESA 12X200,9999,7418.70,8243.00,1,,,MANIERI
815,-,MANIERI GLUTEN S/SAL 12X200,9999,7417.80,8242.00,1,,,MANIERI
816,-,MANIERI GLUTEN SALVADO 12X200,9999,7417.80,8242.00,1,,,MANIERI
817,-,MANIERI LIGHT 12X200,9999,8406.90,9341.00,1,,,MANIERI
818,-,MAURI FAUNA X150GS.,9999,387.49,430.54,1,,,MAURI
819,-,MAURI FAUNA X400GS.,9999,997.20,1108.00,1,,,MAURI
820,-,MAURI VAINILLA X160GS.,9999,642.60,714.00,1,,,MAURI
821,-,MAURI VAINILLA X320GS.,9999,1242.00,1380.00,1,,,MAURI
822,-,MAURI VAINILLA X80GS.,9999,292.00,324.45,1,,,MAURI
823,-,*MENTOS MENTA X20 U -,9999,5436.00,6040.00,1,,,"MENTOS "
824,-,*MENTOS MAGIC X20 U-,9999,5436.00,6040.00,1,,,"MENTOS "
825,-,*MENTOS FRUTILLA X 20 U -,9999,5436.00,6040.00,1,,,"MENTOS "
826,-,*MENTOS FRUTA FRUT X20 U -,9999,5436.00,6040.00,1,,,"MENTOS "
827,-,*MENTOS TUTI FRUTI X 20 U -,9999,5436.00,6040.00,1,,,"MENTOS "
828,-,*MILKA OREO CHOCO X100 IMPORTADO-,9999,2646.00,2940.00,1,,,MILKA
829,-,*MILKA OREO BROWNIE X100 IMPORTADO-,9999,2646.00,2940.00,1,,,MILKA
830,-,*MILKA CHOCO OREO IMPORTADO X300 -,9999,7650.00,8500.00,1,,,MILKA
831,-,*MILKA CHOCO GALLE IMPORTADO X 300 -,9999,7650.00,8500.00,1,,,MILKA
832,-,*MILKA ALMENDRA X55GR,9999,1422.00,1580.00,1,,,MILKA
833,-,*MILKA LILA GO OREO X36U,9999,900.00,1000.00,1,,,"MILKA "
834,-,*MISKY GOMA FANTASIA X1K-,9999,5020.20,5578.00,1,,,MISKY
835,-,*MISKY JELLY ROLL X1KG.-,9999,5020.20,5578.00,1,,,MISKY
836,-,ROMPE MUELAS X50U.-,9999,0.00,0.00,1,,,MISKY
837,-,*SUGUS ESTUCHE X6U. CLASICO-,9999,720.00,800.00,1,,,MISKY
838,-,*SUGUS X700G.-,9999,4098.60,4554.00,1,,,MISKY
839,-,*SUGUS MAX X70 FRUTILLA-,9999,3663.90,4071.00,1,,,MISKY
840,-,*SUGUS MAX X70 SANDIA-,9999,3663.90,4071.00,1,,,MISKY
841,-,*SUGUS MAX X70 TUTI-FRUTI-,9999,3663.90,4071.00,1,,,MISKY
842,-,*SUGUS MAX X70 UVA-,9999,3663.90,4071.00,1,,,MISKY
843,-,*MISKY CHOCOLATIN NEGRO 25 gr x30u-,9999,13455.00,14950.00,1,,,MISKY
844,-,*MISKY CHOCOLATIN BLANCO 25gr x30u-,9999,13455.00,14950.00,1,,,MISKY
845,-,*MISKY CHOCOLATIN NEGRO 8gr-,9999,3883.50,4315.00,1,,,MISKY
846,-,*MISKY CHOCOLATIN BLANCO 8gr-,9999,3883.50,4315.00,1,,,MISKY
847,-,*MISKY TURRON MANI 50X30-,9999,6106.50,6785.00,1,,,MISKY
848,-,*LIA ALKA CHERRY X800GS.-,9999,5796.00,6440.00,1,,,MISKY
849,-,*LIA ALKA CREMOSO X880-,9999,5796.00,6440.00,1,,,MISKY
850,-,*LIA ALKA EUCALIP X800-,9999,5796.00,6440.00,1,,,MISKY
851,-,*LIA ALKA MENTA X800GS.-,9999,5796.00,6440.00,1,,,MISKY
852,-,*LIA ALKA STRONG X800GS.-,9999,5796.00,6440.00,1,,,MISKY
853,-,*LIA ALKA SURTIDO X800GS-,9999,5796.00,6440.00,1,,,MISKY
854,-,*MISKY ROLLO X 12 U -,9999,2403.00,2670.00,1,,,MISKY
855,-,*MISKY MASTICABLE-,9999,3912.30,4347.00,1,,,MISKY
856,-,*STANI BELDENT X20 FRUTILLA -,9999,7245.00,8050.00,1,,,"MONDELEZ "
857,-,*STANI BELDENT X20 MENTA,9999,7245.00,8050.00,1,,,"MONDELEZ "
858,-,*STANI BELDENT X20 MENTOL-,9999,7245.00,8050.00,1,,,"MONDELEZ "
859,-,*STANI BELDENT X20 NEGRO-,9999,7245.00,8050.00,1,,,"MONDELEZ "
860,-,*STANI BELDENT X20 TUTI-FRUTI-,9999,7245.00,8050.00,1,,,"MONDELEZ "
861,-,*STANI BELDENT X20 SANDIA-,9999,7245.00,8050.00,1,,,"MONDELEZ "
862,-,*STANI BELDENT INFINIT AZUL X 14,9999,13816.80,15352.00,1,,,"MONDELEZ "
863,-,*STANI BELDENT INFINIT VERDE X 14,9999,13816.80,15352.00,1,,,"MONDELEZ "
864,-,*STANI BELDENT INFINIT NARANJA X 14,9999,13816.80,15352.00,1,,,"MONDELEZ "
865,-,*STANI BELDENT INFINIT TUTI X 14,9999,13816.80,15352.00,1,,,"MONDELEZ "
866,-,*BAZOOKA TUTI FRUTI X120 U -,9999,3559.50,3955.00,1,,,"MONDELEZ "
867,-,*BAZOOKA MENTA X120 U -,9999,3559.50,3955.00,1,,,"MONDELEZ "
868,-,*BUBBALOO UVA X60 U -,9999,3881.70,4313.00,1,,,"MONDELEZ "
869,-,*BUBBALOO FRUTILLA X60 U -,9999,3881.70,4313.00,1,,,"MONDELEZ "
870,-,*BUBBALOO TUTI FRUTI X60 U -,9999,3881.70,4313.00,1,,,"MONDELEZ "
871,-,*BUBBALOO MENTA X60 U -,9999,3881.70,4313.00,1,,,"MONDELEZ "
872,-,*STANI MIEL Y MENTA X12 U-,9999,5998.50,6665.00,1,,,"MONDELEZ "
873,-,*STANI MIEL Y LIMON X12 U-,9999,5998.50,6665.00,1,,,"MONDELEZ "
874,-,*HALLS CHERRY X 12 U-,9999,5998.50,6665.00,1,,,"MONDELEZ "
875,-,*HALLS MIEL X12 U-,9999,5998.50,6665.00,1,,,"MONDELEZ "
876,-,*HALLS MENTA X12U-,9999,5998.50,6665.00,1,,,"MONDELEZ "
877,-,*HALLS COLOR X12 U -,9999,0.00,0.00,1,,,"MONDELEZ "
878,-,*HALLS AZUL X12 U -,9999,5998.50,6665.00,1,,,"MONDELEZ "
879,-,*HALLS SANDIA X12 U-,9999,5998.50,6665.00,1,,,"MONDELEZ "
880,-,*VITA-C FRUTILLA HALLS X12 U-,9999,5998.50,6665.00,1,,,"MONDELEZ "
881,-,*VITA-C NARANJA HALLS X12 U -,9999,5998.50,6665.00,1,,,"MONDELEZ "
882,-,*HALLS NEGRO X12 U -,9999,5998.50,6665.00,1,,,"MONDELEZ "
883,-,*HALLS FREE VERDE X12U,9999,7173.00,7970.00,1,,,"MONDELEZ "
884,-,"*HALLS FREE ROJA X12 U ",9999,7173.00,7970.00,1,,,"MONDELEZ "
885,-,"*CLIGHT FRAMBUESA X12 U ",9999,7131.60,7924.00,1,,,"MONDELEZ "
886,-,"*CLIGHT NARANJA X12 U ",9999,7131.60,7924.00,1,,,"MONDELEZ "
887,-,*MILKA BON O BON MILKA OREO X13 U-,9999,0.00,0.00,1,,,"MONDELEZ "
888,-,*MILKA ALF TRIPLE MOUSSE X1 U -,9999,855.00,950.00,1,,,"MONDELEZ "
889,-,*MILKA ALF TRIPLE BLANCO X1 U -,9999,855.00,950.00,1,,,"MONDELEZ "
890,-,*SHOT ALF TRIPLE X1 U-,9999,855.00,950.00,1,,,"MONDELEZ "
